capital	County of Luxembourg
capital	County of Luxembourg
capital	County of Luxembourg
capital	Kingdom of Ouarsenis
capital	Kingdom of Ouarsenis
capital	Kingdom of Ouarsenis
capital	Occupation of Smyrna
capital	Occupation of Smyrna
capital	Occupation of Smyrna
capital	Sultanate of Jailolo
capital	Sultanate of Jailolo
capital	Sultanate of Jailolo
capital	Principality of Kiev
capital	Principality of Kiev
capital	Principality of Kiev
capital	Maukharis of Kannauj
capital	Maukharis of Kannauj
capital	Maukharis of Kannauj
capital	Beylik of Constantine
capital	Beylik of Constantine
capital	Beylik of Constantine
capital	Liberal Era (Ecuador)
capital	Liberal Era (Ecuador)
capital	Liberal Era (Ecuador)
capital	Emirate of Çemişgezek
capital	Emirate of Çemişgezek
capital	Emirate of Çemişgezek
capital	Mamluk dynasty (Iraq)
capital	Mamluk dynasty (Iraq)
capital	Mamluk dynasty (Iraq)
capital	Chota Nagpur Division
capital	Chota Nagpur Division
capital	Chota Nagpur Division
capital	Landgraviate of Hesse
capital	Landgraviate of Hesse
capital	Landgraviate of Hesse
capital	Singapore in Malaysia
capital	Singapore in Malaysia
capital	Singapore in Malaysia
capital	Lordship of Glamorgan
capital	Lordship of Glamorgan
capital	Lordship of Glamorgan
capital	Békés County (former)
capital	Békés County (former)
capital	Békés County (former)
capital	Pithipatis of Magadha
capital	Pithipatis of Magadha
capital	Pithipatis of Magadha
capital	Bishopric of Ösel–Wiek
capital	Bishopric of Ösel–Wiek
capital	Bishopric of Ösel–Wiek
capital	Principality of Ryazan
capital	Principality of Ryazan
capital	Principality of Ryazan
capital	Tacna Province (Chile)
capital	Tacna Province (Chile)
capital	Tacna Province (Chile)
capital	Kingdom of Manandriana
capital	Kingdom of Manandriana
capital	Kingdom of Manandriana
capital	Governorate of Dalmatia
capital	Governorate of Dalmatia
capital	Governorate of Dalmatia
capital	British Solomon Islands
capital	British Solomon Islands
capital	British Solomon Islands
capital	Pala dynasty (Kamarupa)
capital	Pala dynasty (Kamarupa)
capital	Pala dynasty (Kamarupa)
capital	Supreme Governing Junta
capital	Supreme Governing Junta
capital	Supreme Governing Junta
capital	Principality of Kandahar
capital	Principality of Kandahar
capital	Principality of Kandahar
capital	Principality of Pannonia
capital	Principality of Pannonia
capital	Principality of Pannonia
capital	Veszprém County (former)
capital	Veszprém County (former)
capital	Veszprém County (former)
capital	Chyhyryn Soviet Republic
capital	Chyhyryn Soviet Republic
capital	Chyhyryn Soviet Republic
capital	Csongrád County (former)
capital	Csongrád County (former)
capital	Csongrád County (former)
capital	Principality of Abkhazia
capital	Principality of Abkhazia
capital	Principality of Abkhazia
capital	Slovak People's Republic
capital	Slovak People's Republic
capital	Slovak People's Republic
capital	Military Command Council
capital	Military Command Council
capital	Military Command Council
capital	Principality of Ushrusana
capital	Principality of Ushrusana
capital	Principality of Ushrusana
capital	New England Confederation
capital	New England Confederation
capital	New England Confederation
capital	German Empire (1848–1849)
capital	German Empire (1848–1849)
capital	German Empire (1848–1849)
capital	Mazun (Sasanian province)
capital	Mazun (Sasanian province)
capital	Mazun (Sasanian province)
capital	Prince-Bishopric of Worms
capital	Prince-Bishopric of Worms
capital	Prince-Bishopric of Worms
capital	Mizoram (union territory)
capital	Mizoram (union territory)
capital	Mizoram (union territory)
capital	Principality of Benevento
capital	Principality of Benevento
capital	Principality of Benevento
capital	Maynila (historical polity)
capital	Maynila (historical polity)
capital	Maynila (historical polity)
capital	Province of Halle-Merseburg
capital	Province of Halle-Merseburg
capital	Province of Halle-Merseburg
capital	Eurasian Economic Community
capital	Eurasian Economic Community
capital	Eurasian Economic Community
capital	Karakalpak Autonomous Oblast
capital	Karakalpak Autonomous Oblast
capital	Karakalpak Autonomous Oblast
capital	Prince-Bishopric of Freising
capital	Prince-Bishopric of Freising
capital	Prince-Bishopric of Freising
capital	Łódź Voivodeship (1919–1939)
capital	Łódź Voivodeship (1919–1939)
capital	Łódź Voivodeship (1919–1939)
capital	Lower Pannonian Principality
capital	Lower Pannonian Principality
capital	Lower Pannonian Principality
capital	Chahamanas of Ranastambhapura
capital	Chahamanas of Ranastambhapura
capital	Chahamanas of Ranastambhapura
capital	Prince-Bishopric of Osnabrück
capital	Prince-Bishopric of Osnabrück
capital	Prince-Bishopric of Osnabrück
capital	Kalisz Voivodeship (1975–1998)
capital	Kalisz Voivodeship (1975–1998)
capital	Kalisz Voivodeship (1975–1998)
capital	Lublin Voivodeship (1919–1939)
capital	Lublin Voivodeship (1919–1939)
capital	Lublin Voivodeship (1919–1939)
capital	Duchy of Saint Sava
capital	Duchy of Saint Sava
capital	Duchy of Saint Sava
capital	Barony of La Llacuna
capital	Barony of La Llacuna
capital	Barony of La Llacuna
capital	Grand Duchy of Kraków
capital	Grand Duchy of Kraków
capital	Grand Duchy of Kraków
capital	Bay of Islands County
capital	Bay of Islands County
capital	Bay of Islands County
capital	Lodi dynasty of Multan
capital	Lodi dynasty of Multan
capital	Lodi dynasty of Multan
capital	Ahmad Pasha of Baghdad
capital	Ahmad Pasha of Baghdad
capital	Ahmad Pasha of Baghdad
capital	Duchy of Greater Poland
capital	Duchy of Greater Poland
capital	Duchy of Greater Poland
capital	Slavs in Lower Pannonia
capital	Slavs in Lower Pannonia
capital	Slavs in Lower Pannonia
capital	Republic of Alba (1944)
capital	Republic of Alba (1944)
capital	Republic of Alba (1944)
capital	Princely Abbey of Fulda
capital	Princely Abbey of Fulda
capital	Princely Abbey of Fulda
capital	Crown Colony of Sarawak
capital	Crown Colony of Sarawak
capital	Crown Colony of Sarawak
capital	Free State of Oldenburg
capital	Free State of Oldenburg
capital	Free State of Oldenburg
capital	Pithipatis of Bodh Gaya
capital	Pithipatis of Bodh Gaya
capital	Pithipatis of Bodh Gaya
capital	Republic of Benin (1967)
capital	Republic of Benin (1967)
capital	Republic of Benin (1967)
capital	Sulayman Abu Layla Pasha
capital	Sulayman Abu Layla Pasha
capital	Sulayman Abu Layla Pasha
capital	Republic of South Maluku
capital	Republic of South Maluku
capital	Republic of South Maluku
capital	Goryeo under Mongol rule
capital	Goryeo under Mongol rule
capital	Goryeo under Mongol rule
capital	Gau March of Brandenburg
capital	Gau March of Brandenburg
capital	Gau March of Brandenburg
capital	Sulayman Pasha the Great
capital	Sulayman Pasha the Great
capital	Sulayman Pasha the Great
capital	Emirate of Mount Lebanon
capital	Emirate of Mount Lebanon
capital	Emirate of Mount Lebanon
capital	Province of Upper Silesia
capital	Province of Upper Silesia
capital	Province of Upper Silesia
capital	County Palatine of Durham
capital	County Palatine of Durham
capital	County Palatine of Durham
capital	People's Republic of Peru
capital	People's Republic of Peru
